ubigeo,departamento,provincia,distrito,region,macroregion_inei,macroregion_minsa,pct_pobreza_total,pct_pobreza_extrema
050202,AYACUCHO,CANGALLO,CHUSCHI,AYACUCHO,CENTRO,MACROREGION CENTRO,49.686077,45.22311
050203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,AYACUCHO,CENTRO,MACROREGION CENTRO,45.977186,18.57728
050204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,AYACUCHO,CENTRO,MACROREGION CENTRO,58.648859,31.24922
050205,AYACUCHO,CANGALLO,PARAS,AYACUCHO,CENTRO,MACROREGION CENTRO,63.946171,46.44986
050206,AYACUCHO,CANGALLO,TOTOS,AYACUCHO,CENTRO,MACROREGION CENTRO,49.872178,44.54348
050301,AYACUCHO,HUANCA SANCOS,SANCOS,AYACUCHO,CENTRO,MACROREGION CENTRO,34.644506,9.448906
050302,AYACUCHO,HUANCA SANCOS,CARAPO,AYACUCHO,CENTRO,MACROREGION CENTRO,51.580689,38.11372
050303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,AYACUCHO,CENTRO,MACROREGION CENTRO,45.793638,20.50829
050304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,AYACUCHO,CENTRO,MACROREGION CENTRO,43.949016,41.73274
050401,AYACUCHO,HUANTA,HUANTA,AYACUCHO,CENTRO,MACROREGION CENTRO,36.194279,15.45203
050402,AYACUCHO,HUANTA,AYAHUANCO,AYACUCHO,CENTRO,MACROREGION CENTRO,53.055271,36.7706
050403,AYACUCHO,HUANTA,HUAMANGUILLA,AYACUCHO,CENTRO,MACROREGION CENTRO,49.542142,33.47161
050404,AYACUCHO,HUANTA,IGUAIN,AYACUCHO,CENTRO,MACROREGION CENTRO,52.217517,35.99754
050405,AYACUCHO,HUANTA,LURICOCHA,AYACUCHO,CENTRO,MACROREGION CENTRO,43.564533,34.8339
050406,AYACUCHO,HUANTA,SANTILLANA,AYACUCHO,CENTRO,MACROREGION CENTRO,59.937555,53.47808
050407,AYACUCHO,HUANTA,SIVIA,AYACUCHO,CENTRO,MACROREGION CENTRO,45.787749,20.98298
050408,AYACUCHO,HUANTA,LLOCHEGUA,AYACUCHO,CENTRO,MACROREGION CENTRO,32.096351,14.33618
050409,AYACUCHO,HUANTA,CANAYRE,AYACUCHO,CENTRO,MACROREGION CENTRO,43.483245,19.77083
050410,AYACUCHO,HUANTA,UCHURACCAY,AYACUCHO,CENTRO,MACROREGION CENTRO,81.261671,45.92439
050411,AYACUCHO,HUANTA,PUCACOLPA,AYACUCHO,CENTRO,MACROREGION CENTRO,78.161251,57.88503
050412,AYACUCHO,HUANTA,CHACA,AYACUCHO,CENTRO,MACROREGION CENTRO,72.722171,53.47808
050413,AYACUCHO,HUANTA,PUTIS,AYACUCHO,CENTRO,MACROREGION CENTRO,NA,NA
050501,AYACUCHO,LA MAR,SAN MIGUEL,AYACUCHO,CENTRO,MACROREGION CENTRO,48.595298,27.60037
050502,AYACUCHO,LA MAR,ANCO,AYACUCHO,CENTRO,MACROREGION CENTRO,45.927716,25.26773
050503,AYACUCHO,LA MAR,AYNA,AYACUCHO,CENTRO,MACROREGION CENTRO,38.938658,15.6159
050504,AYACUCHO,LA MAR,CHILCAS,AYACUCHO,CENTRO,MACROREGION CENTRO,44.042213,36.03852
050505,AYACUCHO,LA MAR,CHUNGUI,AYACUCHO,CENTRO,MACROREGION CENTRO,62.395542,45.30511
050506,AYACUCHO,LA MAR,LUIS CARRANZA,AYACUCHO,CENTRO,MACROREGION CENTRO,63.62024,27.29943
050507,AYACUCHO,LA MAR,SANTA ROSA,AYACUCHO,CENTRO,MACROREGION CENTRO,31.925593,11.76779
050508,AYACUCHO,LA MAR,TAMBO,AYACUCHO,CENTRO,MACROREGION CENTRO,54.039499,37.19038
050509,AYACUCHO,LA MAR,SAMUGARI,AYACUCHO,CENTRO,MACROREGION CENTRO,42.323311,13.3294
050510,AYACUCHO,LA MAR,ANCHIHUAY,AYACUCHO,CENTRO,MACROREGION CENTRO,64.817398,25.58353
050511,AYACUCHO,LA MAR,ORONCCOY,AYACUCHO,CENTRO,MACROREGION CENTRO,70.349495,45.30511
050512,AYACUCHO,LA MAR,UNION PROGRESO,AYACUCHO,CENTRO,MACROREGION CENTRO,NA,NA
050513,AYACUCHO,LA MAR,RIO MAGDALENA,AYACUCHO,CENTRO,MACROREGION CENTRO,NA,NA
050514,AYACUCHO,LA MAR,NINABAMBA,AYACUCHO,CENTRO,MACROREGION CENTRO,NA,NA
050515,AYACUCHO,LA MAR,PATIBAMBA,AYACUCHO,CENTRO,MACROREGION CENTRO,NA,NA
050601,AYACUCHO,LUCANAS,PUQUIO,AYACUCHO,CENTRO,MACROREGION CENTRO,34.786636,8.31986
050602,AYACUCHO,LUCANAS,AUCARA,AYACUCHO,CENTRO,MACROREGION CENTRO,49.507817,28.18716
050603,AYACUCHO,LUCANAS,CABANA,AYACUCHO,CENTRO,MACROREGION CENTRO,42.702162,11.67135
050604,AYACUCHO,LUCANAS,CARMEN SALCEDO,AYACUCHO,CENTRO,MACROREGION CENTRO,35.0453,9.685107
050605,AYACUCHO,LUCANAS,CHAVIÑA,AYACUCHO,CENTRO,MACROREGION CENTRO,32.446012,35.33347
050606,AYACUCHO,LUCANAS,CHIPAO,AYACUCHO,CENTRO,MACROREGION CENTRO,39.271149,39.30516
050607,AYACUCHO,LUCANAS,HUAC-HUAS,AYACUCHO,CENTRO,MACROREGION CENTRO,48.577225,15.15547
050608,AYACUCHO,LUCANAS,LARAMATE,AYACUCHO,CENTRO,MACROREGION CENTRO,46.321004,13.62815
050609,AYACUCHO,LUCANAS,LEONCIO PRADO,AYACUCHO,CENTRO,MACROREGION CENTRO,38.9161,9.121028
050610,AYACUCHO,LUCANAS,LLAUTA,AYACUCHO,CENTRO,MACROREGION CENTRO,27.398913,16.58323
050611,AYACUCHO,LUCANAS,LUCANAS,AYACUCHO,CENTRO,MACROREGION CENTRO,41.481291,25.67252
050612,AYACUCHO,LUCANAS,OCAÑA,AYACUCHO,CENTRO,MACROREGION CENTRO,50.275966,27.46771
050613,AYACUCHO,LUCANAS,OTOCA,AYACUCHO,CENTRO,MACROREGION CENTRO,43.895774,21.9558
050614,AYACUCHO,LUCANAS,SAISA,AYACUCHO,CENTRO,MACROREGION CENTRO,50.023129,11.45715
050615,AYACUCHO,LUCANAS,SAN CRISTOBAL,AYACUCHO,CENTRO,MACROREGION CENTRO,54.556409,31.48581
050616,AYACUCHO,LUCANAS,SAN JUAN,AYACUCHO,CENTRO,MACROREGION CENTRO,40.744316,14.51365
050617,AYACUCHO,LUCANAS,SAN PEDRO,AYACUCHO,CENTRO,MACROREGION CENTRO,49.01561,35.98177
050618,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,AYACUCHO,CENTRO,MACROREGION CENTRO,35.0453,22.85217
050619,AYACUCHO,LUCANAS,SANCOS,AYACUCHO,CENTRO,MACROREGION CENTRO,42.278768,15.07671
050620,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,AYACUCHO,CENTRO,MACROREGION CENTRO,29.714467,29.98177
050621,AYACUCHO,LUCANAS,SANTA LUCIA,AYACUCHO,CENTRO,MACROREGION CENTRO,39.630727,13.99192
050701,AYACUCHO,PARINACOCHAS,CORACORA,AYACUCHO,CENTRO,MACROREGION CENTRO,37.181469,15.56557
050702,AYACUCHO,PARINACOCHAS,CHUMPI,AYACUCHO,CENTRO,MACROREGION CENTRO,37.010343,30.31733
050703,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,AYACUCHO,CENTRO,MACROREGION CENTRO,55.840313,49.0346
050704,AYACUCHO,PARINACOCHAS,PACAPAUSA,AYACUCHO,CENTRO,MACROREGION CENTRO,29.416076,20.83854
050705,AYACUCHO,PARINACOCHAS,PULLO,AYACUCHO,CENTRO,MACROREGION CENTRO,37.805466,18.68214
050706,AYACUCHO,PARINACOCHAS,PUYUSCA,AYACUCHO,CENTRO,MACROREGION CENTRO,32.122544,27.07587
050707,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,AYACUCHO,CENTRO,MACROREGION CENTRO,39.325269,36.62527
050708,AYACUCHO,PARINACOCHAS,UPAHUACHO,AYACUCHO,CENTRO,MACROREGION CENTRO,58.999703,31.70152
050801,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,AYACUCHO,CENTRO,MACROREGION CENTRO,23.525361,7.852957
050802,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,AYACUCHO,CENTRO,MACROREGION CENTRO,39.918399,27.08732
050803,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,AYACUCHO,CENTRO,MACROREGION CENTRO,37.40018,24.00731
050804,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,AYACUCHO,CENTRO,MACROREGION CENTRO,32.14853,17.7483
050805,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,AYACUCHO,CENTRO,MACROREGION CENTRO,19.857407,7.947107
050806,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,AYACUCHO,CENTRO,MACROREGION CENTRO,39.685743,39.80114
050807,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,AYACUCHO,CENTRO,MACROREGION CENTRO,32.14853,19.3893
050808,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,AYACUCHO,CENTRO,MACROREGION CENTRO,37.40018,18.28748
050809,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,AYACUCHO,CENTRO,MACROREGION CENTRO,30.29507,27.93903
050810,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,AYACUCHO,CENTRO,MACROREGION CENTRO,30.29507,25.79834
050901,AYACUCHO,SUCRE,QUEROBAMBA,AYACUCHO,CENTRO,MACROREGION CENTRO,32.838765,20.18349
050902,AYACUCHO,SUCRE,BELEN,AYACUCHO,CENTRO,MACROREGION CENTRO,53.497967,18.50754
050903,AYACUCHO,SUCRE,CHALCOS,AYACUCHO,CENTRO,MACROREGION CENTRO,58.364017,25.89143
050904,AYACUCHO,SUCRE,CHILCAYOC,AYACUCHO,CENTRO,MACROREGION CENTRO,50.765457,33.12294
050905,AYACUCHO,SUCRE,HUACAÑA,AYACUCHO,CENTRO,MACROREGION CENTRO,43.526738,23.96932
050906,AYACUCHO,SUCRE,MORCOLLA,AYACUCHO,CENTRO,MACROREGION CENTRO,64.442539,32.51203
050907,AYACUCHO,SUCRE,PAICO,AYACUCHO,CENTRO,MACROREGION CENTRO,46.972272,28.39646
050908,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,AYACUCHO,CENTRO,MACROREGION CENTRO,47.117162,50.39487
050909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,AYACUCHO,CENTRO,MACROREGION CENTRO,45.354617,37.04939
050910,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,AYACUCHO,CENTRO,MACROREGION CENTRO,54.993232,33.0426
050911,AYACUCHO,SUCRE,SORAS,AYACUCHO,CENTRO,MACROREGION CENTRO,42.283405,41.0598
051001,AYACUCHO,VICTOR FAJARDO,HUANCAPI,AYACUCHO,CENTRO,MACROREGION CENTRO,32.611348,18.06002
051002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,AYACUCHO,CENTRO,MACROREGION CENTRO,52.052896,33.03137
051003,AYACUCHO,VICTOR FAJARDO,APONGO,AYACUCHO,CENTRO,MACROREGION CENTRO,53.484127,17.15028
051004,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,AYACUCHO,CENTRO,MACROREGION CENTRO,44.9478,21.32696
051005,AYACUCHO,VICTOR FAJARDO,CANARIA,AYACUCHO,CENTRO,MACROREGION CENTRO,50.85634,19.50138
051006,AYACUCHO,VICTOR FAJARDO,CAYARA,AYACUCHO,CENTRO,MACROREGION CENTRO,59.034564,29.16664
051007,AYACUCHO,VICTOR FAJARDO,COLCA,AYACUCHO,CENTRO,MACROREGION CENTRO,42.320098,34.63213
051008,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,AYACUCHO,CENTRO,MACROREGION CENTRO,63.468119,28.66587
051009,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,AYACUCHO,CENTRO,MACROREGION CENTRO,36.235036,21.24137
051010,AYACUCHO,VICTOR FAJARDO,HUAYA,AYACUCHO,CENTRO,MACROREGION CENTRO,55.917583,46.26695
051011,AYACUCHO,VICTOR FAJARDO,SARHUA,AYACUCHO,CENTRO,MACROREGION CENTRO,70.736082,44.54359
051012,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,AYACUCHO,CENTRO,MACROREGION CENTRO,58.111649,47.05287
051101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,AYACUCHO,CENTRO,MACROREGION CENTRO,46.946494,25.78297
051102,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,AYACUCHO,CENTRO,MACROREGION CENTRO,41.373965,43.16797
051103,AYACUCHO,VILCAS HUAMAN,CARHUANCA,AYACUCHO,CENTRO,MACROREGION CENTRO,47.288156,28.52883
051104,AYACUCHO,VILCAS HUAMAN,CONCEPCION,AYACUCHO,CENTRO,MACROREGION CENTRO,55.226955,35.98515
051105,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,AYACUCHO,CENTRO,MACROREGION CENTRO,27.591488,25.64112
051106,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,AYACUCHO,CENTRO,MACROREGION CENTRO,40.654191,30.99414
051107,AYACUCHO,VILCAS HUAMAN,SAURAMA,AYACUCHO,CENTRO,MACROREGION CENTRO,57.615286,31.57771
051108,AYACUCHO,VILCAS HUAMAN,VISCHONGO,AYACUCHO,CENTRO,MACROREGION CENTRO,39.958274,28.91333
060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,CAJAMARCA,NORTE,MACROREGION NORTE,19.74874,4.944411
060102,CAJAMARCA,CAJAMARCA,ASUNCION,CAJAMARCA,NORTE,MACROREGION NORTE,58.25357,46.22379
060103,CAJAMARCA,CAJAMARCA,CHETILLA,CAJAMARCA,NORTE,MACROREGION NORTE,74.378962,70.6261
060104,CAJAMARCA,CAJAMARCA,COSPAN,CAJAMARCA,NORTE,MACROREGION NORTE,73.630185,51.61699
060105,CAJAMARCA,CAJAMARCA,ENCAÑADA,CAJAMARCA,NORTE,MACROREGION NORTE,74.909599,42.69971
060106,CAJAMARCA,CAJAMARCA,JESUS,CAJAMARCA,NORTE,MACROREGION NORTE,70.501191,43.52251
060107,CAJAMARCA,CAJAMARCA,LLACANORA,CAJAMARCA,NORTE,MACROREGION NORTE,63.634096,25.31559
060108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,CAJAMARCA,NORTE,MACROREGION NORTE,36.669142,16.76536
060109,CAJAMARCA,CAJAMARCA,MAGDALENA,CAJAMARCA,NORTE,MACROREGION NORTE,54.524421,27.22916
060110,CAJAMARCA,CAJAMARCA,MATARA,CAJAMARCA,NORTE,MACROREGION NORTE,50.188485,35.11569
060111,CAJAMARCA,CAJAMARCA,NAMORA,CAJAMARCA,NORTE,MACROREGION NORTE,67.78289,35.94716
060112,CAJAMARCA,CAJAMARCA,SAN JUAN,CAJAMARCA,NORTE,MACROREGION NORTE,54.57969,60.41476
060201,CAJAMARCA,CAJABAMBA,CAJABAMBA,CAJAMARCA,NORTE,MACROREGION NORTE,28.787015,36.49493
060202,CAJAMARCA,CAJABAMBA,CACHACHI,CAJAMARCA,NORTE,MACROREGION NORTE,76.856871,54.01931
060203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,CAJAMARCA,NORTE,MACROREGION NORTE,55.504548,32.43587
060204,CAJAMARCA,CAJABAMBA,SITACOCHA,CAJAMARCA,NORTE,MACROREGION NORTE,72.224726,47.4208
060301,CAJAMARCA,CELENDIN,CELENDIN,CAJAMARCA,NORTE,MACROREGION NORTE,35.147289,23.91799
060302,CAJAMARCA,CELENDIN,CHUMUCH,CAJAMARCA,NORTE,MACROREGION NORTE,65.131207,57.87238
060303,CAJAMARCA,CELENDIN,CORTEGANA,CAJAMARCA,NORTE,MACROREGION NORTE,72.264025,50.45723
060304,CAJAMARCA,CELENDIN,HUASMIN,CAJAMARCA,NORTE,MACROREGION NORTE,76.131443,53.15882
060305,CAJAMARCA,CELENDIN,JORGE CHAVEZ,CAJAMARCA,NORTE,MACROREGION NORTE,48.892668,23.93738
060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,CAJAMARCA,NORTE,MACROREGION NORTE,47.788223,16.89658
060307,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,CAJAMARCA,NORTE,MACROREGION NORTE,75.803568,40.23896
060308,CAJAMARCA,CELENDIN,OXAMARCA,CAJAMARCA,NORTE,MACROREGION NORTE,80.998207,36.49691
060309,CAJAMARCA,CELENDIN,SOROCHUCO,CAJAMARCA,NORTE,MACROREGION NORTE,66.234164,56.71386
060310,CAJAMARCA,CELENDIN,SUCRE,CAJAMARCA,NORTE,MACROREGION NORTE,53.907275,28.00743
060311,CAJAMARCA,CELENDIN,UTCO,CAJAMARCA,NORTE,MACROREGION NORTE,66.829214,35.3758
060312,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,CAJAMARCA,NORTE,MACROREGION NORTE,68.677194,64.45201
060401,CAJAMARCA,CHOTA,CHOTA,CAJAMARCA,NORTE,MACROREGION NORTE,48.08033,12.10598
060402,CAJAMARCA,CHOTA,ANGUIA,CAJAMARCA,NORTE,MACROREGION NORTE,78.712226,44.38836
060403,CAJAMARCA,CHOTA,CHADIN,CAJAMARCA,NORTE,MACROREGION NORTE,66.695063,27.05153
060404,CAJAMARCA,CHOTA,CHIGUIRIP,CAJAMARCA,NORTE,MACROREGION NORTE,69.123626,52.04752
060405,CAJAMARCA,CHOTA,CHIMBAN,CAJAMARCA,NORTE,MACROREGION NORTE,57.313483,48.65219
060406,CAJAMARCA,CHOTA,CHOROPAMPA,CAJAMARCA,NORTE,MACROREGION NORTE,57.256073,60.99729
060407,CAJAMARCA,CHOTA,COCHABAMBA,CAJAMARCA,NORTE,MACROREGION NORTE,64.00383,47.60839
060408,CAJAMARCA,CHOTA,CONCHAN,CAJAMARCA,NORTE,MACROREGION NORTE,70.238875,35.13582
060409,CAJAMARCA,CHOTA,HUAMBOS,CAJAMARCA,NORTE,MACROREGION NORTE,69.520731,32.80781
060410,CAJAMARCA,CHOTA,LAJAS,CAJAMARCA,NORTE,MACROREGION NORTE,71.060172,28.85769
060411,CAJAMARCA,CHOTA,LLAMA,CAJAMARCA,NORTE,MACROREGION NORTE,46.883478,32.25202
060412,CAJAMARCA,CHOTA,MIRACOSTA,CAJAMARCA,NORTE,MACROREGION NORTE,73.618957,69.67486
060413,CAJAMARCA,CHOTA,PACCHA,CAJAMARCA,NORTE,MACROREGION NORTE,56.236061,41.69113
060414,CAJAMARCA,CHOTA,PION,CAJAMARCA,NORTE,MACROREGION NORTE,39.457441,40.41676
060415,CAJAMARCA,CHOTA,QUEROCOTO,CAJAMARCA,NORTE,MACROREGION NORTE,55.079391,19.78146
060416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,CAJAMARCA,NORTE,MACROREGION NORTE,64.294574,51.49271
060417,CAJAMARCA,CHOTA,TACABAMBA,CAJAMARCA,NORTE,MACROREGION NORTE,61.694068,34.81333
060418,CAJAMARCA,CHOTA,TOCMOCHE,CAJAMARCA,NORTE,MACROREGION NORTE,65.383911,32.18928
060419,CAJAMARCA,CHOTA,CHALAMARCA,CAJAMARCA,NORTE,MACROREGION NORTE,59.971932,32.51447
060501,CAJAMARCA,CONTUMAZA,CONTUMAZA,CAJAMARCA,NORTE,MACROREGION NORTE,48.92452,31.29377
060502,CAJAMARCA,CONTUMAZA,CHILETE,CAJAMARCA,NORTE,MACROREGION NORTE,26.729719,17.37027
060503,CAJAMARCA,CONTUMAZA,CUPISNIQUE,CAJAMARCA,NORTE,MACROREGION NORTE,63.711821,47.37156
060504,CAJAMARCA,CONTUMAZA,GUZMANGO,CAJAMARCA,NORTE,MACROREGION NORTE,67.344987,41.92041
060505,CAJAMARCA,CONTUMAZA,SAN BENITO,CAJAMARCA,NORTE,MACROREGION NORTE,53.088797,18.73191
060506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLEDO,CAJAMARCA,NORTE,MACROREGION NORTE,68.006417,54.41644
060507,CAJAMARCA,CONTUMAZA,TANTARICA,CAJAMARCA,NORTE,MACROREGION NORTE,51.352498,35.36024
060508,CAJAMARCA,CONTUMAZA,YONAN,CAJAMARCA,NORTE,MACROREGION NORTE,26.361603,7.24426
060601,CAJAMARCA,CUTERVO,CUTERVO,CAJAMARCA,NORTE,MACROREGION NORTE,46.552723,23.26975
060602,CAJAMARCA,CUTERVO,CALLAYUC,CAJAMARCA,NORTE,MACROREGION NORTE,75.643123,35.61353
060603,CAJAMARCA,CUTERVO,CHOROS,CAJAMARCA,NORTE,MACROREGION NORTE,59.848048,45.66194
060604,CAJAMARCA,CUTERVO,CUJILLO,CAJAMARCA,NORTE,MACROREGION NORTE,76.62892,47.40616
060605,CAJAMARCA,CUTERVO,LA RAMADA,CAJAMARCA,NORTE,MACROREGION NORTE,73.322219,59.52782
060606,CAJAMARCA,CUTERVO,PIMPINGOS,CAJAMARCA,NORTE,MACROREGION NORTE,60.36662,41.71957
060607,CAJAMARCA,CUTERVO,QUEROCOTILLO,CAJAMARCA,NORTE,MACROREGION NORTE,69.150117,56.38014
060608,CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,CAJAMARCA,NORTE,MACROREGION NORTE,56.361401,36.64004
060609,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,CAJAMARCA,NORTE,MACROREGION NORTE,64.692878,34.69833
060610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,CAJAMARCA,NORTE,MACROREGION NORTE,55.112222,46.35741
060611,CAJAMARCA,CUTERVO,SANTA CRUZ,CAJAMARCA,NORTE,MACROREGION NORTE,68.561045,49.80612
060612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,CAJAMARCA,NORTE,MACROREGION NORTE,66.84112,47.63655
060613,CAJAMARCA,CUTERVO,SANTO TOMAS,CAJAMARCA,NORTE,MACROREGION NORTE,70.070425,57.28386
060614,CAJAMARCA,CUTERVO,SOCOTA,CAJAMARCA,NORTE,MACROREGION NORTE,54.88722,38.73522
060615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,CAJAMARCA,NORTE,MACROREGION NORTE,38.007366,37.59187
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,CAJAMARCA,NORTE,MACROREGION NORTE,51.920921,24.52376
060702,CAJAMARCA,HUALGAYOC,CHUGUR,CAJAMARCA,NORTE,MACROREGION NORTE,60.037625,24.37871
060703,CAJAMARCA,HUALGAYOC,HUALGAYOC,CAJAMARCA,NORTE,MACROREGION NORTE,50.226876,29.59355
060801,CAJAMARCA,JAEN,JAEN,CAJAMARCA,NORTE,MACROREGION NORTE,21.682199,4.367402
060802,CAJAMARCA,JAEN,BELLAVISTA,CAJAMARCA,NORTE,MACROREGION NORTE,53.206402,13.52848
060803,CAJAMARCA,JAEN,CHONTALI,CAJAMARCA,NORTE,MACROREGION NORTE,60.476934,13.9597
060804,CAJAMARCA,JAEN,COLASAY,CAJAMARCA,NORTE,MACROREGION NORTE,54.653779,38.12902
060805,CAJAMARCA,JAEN,HUABAL,CAJAMARCA,NORTE,MACROREGION NORTE,68.72443,37.12538
060806,CAJAMARCA,JAEN,LAS PIRIAS,CAJAMARCA,NORTE,MACROREGION NORTE,42.393313,44.26865
060807,CAJAMARCA,JAEN,POMAHUACA,CAJAMARCA,NORTE,MACROREGION NORTE,54.820963,46.62722
060808,CAJAMARCA,JAEN,PUCARA,CAJAMARCA,NORTE,MACROREGION NORTE,43.505236,12.58534
060809,CAJAMARCA,JAEN,SALLIQUE,CAJAMARCA,NORTE,MACROREGION NORTE,76.842495,42.37612
060810,CAJAMARCA,JAEN,SAN FELIPE,CAJAMARCA,NORTE,MACROREGION NORTE,67.282958,52.30151
060811,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,CAJAMARCA,NORTE,MACROREGION NORTE,48.61103,15.41932
060812,CAJAMARCA,JAEN,SANTA ROSA,CAJAMARCA,NORTE,MACROREGION NORTE,57.406823,18.33372
060901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,CAJAMARCA,NORTE,MACROREGION NORTE,42.295658,24.15745
060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,CAJAMARCA,NORTE,MACROREGION NORTE,37.292403,30.91077
060903,CAJAMARCA,SAN IGNACIO,HUARANGO,CAJAMARCA,NORTE,MACROREGION NORTE,57.175184,24.86532
060904,CAJAMARCA,SAN IGNACIO,LA COIPA,CAJAMARCA,NORTE,MACROREGION NORTE,57.233712,23.76278
060905,CAJAMARCA,SAN IGNACIO,NAMBALLE,CAJAMARCA,NORTE,MACROREGION NORTE,68.827543,48.04354
060906,CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,CAJAMARCA,NORTE,MACROREGION NORTE,48.337739,23.06691
060907,CAJAMARCA,SAN IGNACIO,TABACONAS,CAJAMARCA,NORTE,MACROREGION NORTE,66.409842,53.10703
061001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,CAJAMARCA,NORTE,MACROREGION NORTE,42.119928,16.80338
061002,CAJAMARCA,SAN MARCOS,CHANCAY,CAJAMARCA,NORTE,MACROREGION NORTE,64.269365,38.97913
061003,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,CAJAMARCA,NORTE,MACROREGION NORTE,52.284391,18.8855
061004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,CAJAMARCA,NORTE,MACROREGION NORTE,60.854865,35.89377
061005,CAJAMARCA,SAN MARCOS,ICHOCAN,CAJAMARCA,NORTE,MACROREGION NORTE,49.22889,26.4474
061006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,CAJAMARCA,NORTE,MACROREGION NORTE,68.553706,59.94817
061007,CAJAMARCA,SAN MARCOS,JOSE SABOGAL,CAJAMARCA,NORTE,MACROREGION NORTE,77.012854,72.33602
061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,CAJAMARCA,NORTE,MACROREGION NORTE,44.088526,25.95262
061102,CAJAMARCA,SAN MIGUEL,BOLIVAR,CAJAMARCA,NORTE,MACROREGION NORTE,39.510324,32.86779
061103,CAJAMARCA,SAN MIGUEL,CALQUIS,CAJAMARCA,NORTE,MACROREGION NORTE,66.217462,37.62207
061104,CAJAMARCA,SAN MIGUEL,CATILLUC,CAJAMARCA,NORTE,MACROREGION NORTE,60.111856,56.70992
061105,CAJAMARCA,SAN MIGUEL,EL PRADO,CAJAMARCA,NORTE,MACROREGION NORTE,65.660317,35.50896
061106,CAJAMARCA,SAN MIGUEL,LA FLORIDA,CAJAMARCA,NORTE,MACROREGION NORTE,47.899904,45.22272
061107,CAJAMARCA,SAN MIGUEL,LLAPA,CAJAMARCA,NORTE,MACROREGION NORTE,45.02843,26.53024
061108,CAJAMARCA,SAN MIGUEL,NANCHOC,CAJAMARCA,NORTE,MACROREGION NORTE,44.737705,25.69312
061109,CAJAMARCA,SAN MIGUEL,NIEPOS,CAJAMARCA,NORTE,MACROREGION NORTE,55.93133,37.14543
061110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,CAJAMARCA,NORTE,MACROREGION NORTE,59.474771,21.34045
061111,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHAN,CAJAMARCA,NORTE,MACROREGION NORTE,70.109398,22.66437
